No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College,Team,URL,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
9,Bobby Portis,PF,6-10,250.0,"February 10, 1995",usUS,9,Arkansas,MIL,https://www.basketball-reference.com/players/p/portibo01.html,2024-25,29.0,MIL,NBA,46.0,7.0,25.2,5.6,12.1,0.463,1.3,3.6,0.364,4.3,8.5,0.505,0.517,1.2,1.5,0.821,1.8,6.5,8.3,2.2,0.7,0.5,1.2,1.9,13.7
13,Ryan Rollins,0.0,6-4,180.0,"July 3, 2002",usUS,2,Toledo,MIL,https://www.basketball-reference.com/players/r/rolliry01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Pat Connaughton,SG,6-5,209.0,"January 6, 1993",usUS,9,Notre Dame,MIL,https://www.basketball-reference.com/players/c/connapa01.html,2024-25,32.0,MIL,NBA,31.0,0.0,14.8,1.6,3.7,0.431,0.6,2.0,0.323,1.0,1.7,0.556,0.517,0.4,0.5,0.765,0.5,2.1,2.6,1.6,0.2,0.3,0.6,1.1,4.3
17,Stanley Umude(TW),0.0,6-6,210.0,"April 12, 1999",usUS,2,"South Dakota,Arkansas",MIL,https://www.basketball-reference.com/players/u/umudest01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tyler Smith,0.0,6-11,224.0,"November 2, 2004",usUS,R,,MIL,https://www.basketball-reference.com/players/s/smithty01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Kyle Kuzma,PF,6-9,221.0,"July 24, 1995",usUS,7,Utah,MIL,https://www.basketball-reference.com/players/k/kuzmaky01.html,2024-25,29.0,MIL,NBA,13.0,12.0,34.0,5.3,12.1,0.439,1.3,4.2,0.315,4.0,7.9,0.505,0.494,2.9,4.3,0.679,0.7,6.8,7.5,2.2,0.4,0.2,2.2,2.0,14.8
7,Chris Livingston,SF,6-6,220.0,"October 15, 2003",usUS,1,Kentucky,MIL,https://www.basketball-reference.com/players/l/livinch01.html,2024-25,21.0,MIL,NBA,13.0,1.0,5.1,0.4,1.1,0.357,0.0,0.4,0.0,0.4,0.7,0.556,0.357,0.4,0.6,0.625,0.5,1.2,1.7,0.2,0.3,0.0,0.4,0.4,1.2
3,Kevin Porter Jr.,0.0,6-4,203.0,"May 4, 2000",usUS,4,USC,MIL,https://www.basketball-reference.com/players/j/jr.keke01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00,Jericho Sims,0.0,6-10,245.0,"October 20, 1998",usUS,3,Texas,MIL,https://www.basketball-reference.com/players/s/simsjje01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Jamaree Bouyea(TW),0.0,6-2,180.0,"June 27, 1999",usUS,2,San Francisco,MIL,https://www.basketball-reference.com/players/b/bouyeja01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pete Nance(TW),0.0,6-11,230.0,"February 19, 2000",usUS,1,"Northwestern,UNC",MIL,https://www.basketball-reference.com/players/n/nancepe01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Jaden McDaniels,SF,6-9,185.0,"September 29, 2000",usUS,4,Washington,MIN,https://www.basketball-reference.com/players/m/mcdanja01.html,2024-25,27.0,WAS,NBA,4.0,0.0,1.8,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0
9,Nickeil Alexander-Walker,SG,6-5,205.0,"September 2, 1998",caCA,5,Virginia Tech,MIN,https://www.basketball-reference.com/players/a/alexani01.html,2024-25,26.0,MIN,NBA,65.0,10.0,25.5,3.3,7.6,0.442,1.8,4.6,0.395,1.5,3.0,0.516,0.562,0.9,1.2,0.753,0.6,2.5,3.1,2.5,0.6,0.4,1.2,1.8,9.4
11,Naz Reid,0.0,6-9,264.0,"August 26, 1999",usUS,5,LSU,MIN,https://www.basketball-reference.com/players/r/reidnna01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Anthony Edwards,SG,6-4,225.0,"August 5, 2001",usUS,4,Georgia,MIN,https://www.basketball-reference.com/players/e/edwaran01.html,2024-25,23.0,MIN,NBA,62.0,62.0,36.5,9.0,20.4,0.439,4.1,10.1,0.406,4.9,10.3,0.471,0.539,5.2,6.2,0.834,0.8,5.3,6.0,4.6,1.1,0.6,3.3,1.9,27.2
27,Rudy Gobert,C,7-1,258.0,"June 26, 1992",frFR,11,,MIN,https://www.basketball-reference.com/players/g/goberru01.html,2024-25,32.0,MIN,NBA,55.0,55.0,33.3,4.3,6.5,0.653,0.0,0.0,,4.3,6.5,0.653,0.653,2.4,3.6,0.68,3.5,6.9,10.4,1.8,0.7,1.5,1.4,2.4,11.0
10,Mike Conley,PG,6-0,175.0,"October 11, 1987",usUS,17,Ohio State,MIN,https://www.basketball-reference.com/players/c/conlemi01.html,2024-25,37.0,MIN,NBA,55.0,49.0,24.9,2.6,6.7,0.386,1.8,4.5,0.4,0.8,2.2,0.358,0.522,1.2,1.3,0.917,0.5,2.1,2.6,4.5,1.2,0.2,1.1,1.6,8.2
30,Julius Randle,PF,6-9,250.0,"November 29, 1994",usUS,10,Kentucky,MIN,https://www.basketball-reference.com/players/r/randlju01.html,2024-25,30.0,MIN,NBA,52.0,52.0,32.6,6.6,13.9,0.472,1.4,4.6,0.316,5.1,9.3,0.547,0.524,4.3,5.2,0.819,2.2,5.1,7.3,4.6,0.7,0.2,2.9,2.5,18.8
0,Donte DiVincenzo,SG,6-4,203.0,"January 31, 1997",usUS,6,Villanova,MIN,https://www.basketball-reference.com/players/d/divindo01.html,2024-25,28.0,MIN,NBA,46.0,9.0,26.5,3.9,9.5,0.409,2.8,7.2,0.392,1.1,2.3,0.462,0.557,0.9,1.2,0.796,0.5,3.2,3.8,3.7,1.3,0.2,1.6,1.7,11.5
4,Rob Dillingham,0.0,6-1,176.0,"January 4, 2005",usUS,R,Kentucky,MIN,https://www.basketball-reference.com/players/d/dilliro01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Josh Minott,SF,6-8,205.0,"November 25, 2002",usUS,2,Memphis,MIN,https://www.basketball-reference.com/players/m/minotjo01.html,2024-25,22.0,MIN,NBA,36.0,0.0,6.4,0.9,2.0,0.444,0.2,0.9,0.219,0.7,1.1,0.625,0.493,0.3,0.4,0.846,0.3,0.8,1.0,0.4,0.3,0.3,0.2,0.8,2.3
55,Luka Garza,C,6-10,235.0,"December 27, 1998",usUS,3,Iowa,MIN,https://www.basketball-reference.com/players/g/garzalu01.html,2024-25,26.0,MIN,NBA,30.0,0.0,6.2,1.4,2.9,0.477,0.2,1.0,0.233,1.1,1.9,0.607,0.517,0.6,1.0,0.655,1.0,0.6,1.6,0.3,0.2,0.1,0.3,0.9,3.6
00,Terrence Shannon Jr.,0.0,6-6,215.0,"July 30, 2000",usUS,R,"Texas Tech,Illinois",MIN,https://www.basketball-reference.com/players/j/jr.tete01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Jaylen Clark,0.0,6-5,205.0,"October 13, 2001",usUS,R,UCLA,MIN,https://www.basketball-reference.com/players/c/clarkja01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Joe Ingles,SF,6-8,220.0,"October 2, 1987",auAU,10,,MIN,https://www.basketball-reference.com/players/i/inglejo01.html,2024-25,37.0,MIN,NBA,18.0,0.0,6.0,0.3,1.1,0.3,0.2,0.7,0.231,0.2,0.4,0.429,0.375,0.0,0.0,,0.1,0.5,0.6,1.2,0.1,0.0,0.4,0.6,0.8
33,Leonard Miller,SF,6-10,210.0,"November 26, 2003",caCA,1,,MIN,https://www.basketball-reference.com/players/m/millele01.html,2024-25,21.0,MIN,NBA,10.0,0.0,2.7,0.5,1.4,0.357,0.0,0.5,0.0,0.5,0.9,0.556,0.357,0.8,0.8,1.0,0.3,0.8,1.1,0.0,0.2,0.1,0.2,0.2,1.8
13,Tristen Newton(TW),0.0,6-5,190.0,"April 26, 2001",usUS,R,"East Carolina University,UConn",MIN,https://www.basketball-reference.com/players/n/newtotr01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Jesse Edwards(TW),0.0,6-11,230.0,"March 18, 2000",nlNL,R,"West Virginia,Syracuse",MIN,https://www.basketball-reference.com/players/e/edwarje01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Bones Hyland(TW),PG,6-2,173.0,"September 14, 2000",usUS,3,VCU,MIN,https://www.basketball-reference.com/players/h/hylanbo01.html,2024-25,24.0,LAC,NBA,20.0,0.0,11.1,2.3,5.8,0.391,1.6,4.0,0.388,0.7,1.8,0.4,0.526,1.2,1.3,0.885,0.3,1.0,1.2,1.4,0.9,0.2,1.2,1.3,7.2
21,Yves Missi,0.0,6-11,235.0,"May 14, 2004",beBE,R,Baylor,NOP,https://www.basketball-reference.com/players/m/missiyv01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,CJ McCollum,PG,6-3,190.0,"September 19, 1991",usUS,11,Lehigh,NOP,https://www.basketball-reference.com/players/m/mccolcj01.html,2024-25,33.0,NOP,NBA,49.0,49.0,33.0,8.0,17.9,0.449,3.1,8.1,0.378,4.9,9.7,0.507,0.535,2.3,3.1,0.727,0.7,3.0,3.7,3.9,0.7,0.5,1.8,2.2,21.4
50,Jeremiah Robinson-Earl,SG,6-9,230.0,"November 3, 2000",usUS,3,Villanova,NOP,https://www.basketball-reference.com/players/r/robinje01.html,2023-24,26.0,GSW,NBA,22.0,0.0,3.7,0.5,1.5,0.333,0.1,0.8,0.118,0.4,0.7,0.563,0.364,0.3,0.5,0.636,0.0,0.2,0.3,0.2,0.0,0.1,0.1,0.2,1.4
25,Trey Murphy III,0.0,6-8,206.0,"June 18, 2000",usUS,3,"Rice University,Virginia",NOP,https://www.basketball-reference.com/players/i/iiitrtr01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Jordan Hawkins,SG,6-5,195.0,"April 29, 2002",usUS,1,UConn,NOP,https://www.basketball-reference.com/players/h/hawkijo01.html,2024-25,22.0,NOP,NBA,46.0,6.0,23.3,3.7,10.0,0.371,2.0,5.9,0.333,1.8,4.2,0.424,0.469,1.5,1.8,0.827,0.5,2.2,2.7,1.2,0.6,0.4,1.0,0.8,10.8
11,Brandon Boston Jr.,0.0,6-7,185.0,"November 28, 2001",usUS,3,Kentucky,NOP,https://www.basketball-reference.com/players/j/jr.brbr01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Jose Alvarado,PG,6-0,179.0,"April 12, 1998",usUS,3,Georgia Tech,NOP,https://www.basketball-reference.com/players/a/alvarjo01.html,2024-25,26.0,NOP,NBA,40.0,11.0,23.4,3.4,8.3,0.405,2.0,5.2,0.373,1.4,3.1,0.46,0.523,1.0,1.2,0.826,0.5,2.0,2.5,4.5,1.4,0.2,1.0,1.8,9.7
5,Dejounte Murray,PG,6-5,180.0,"September 19, 1996",usUS,7,Washington,NOP,https://www.basketball-reference.com/players/m/murrade01.html,2024-25,28.0,NOP,NBA,31.0,31.0,32.6,6.3,15.9,0.393,1.7,5.6,0.299,4.6,10.3,0.444,0.445,3.3,4.0,0.823,0.5,5.9,6.5,7.4,2.0,0.4,3.4,2.0,17.5
12,Antonio Reeves,0.0,6-5,205.0,"November 20, 2000",usUS,R,"Illinois State,Kentucky",NOP,https://www.basketball-reference.com/players/r/reevean01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Zion Williamson,0.0,6-6,284.0,"July 6, 2000",usUS,4,Duke,NOP,https://www.basketball-reference.com/players/w/willizi01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Karlo MatkoviÄ,0.0,6-11,231.0,"March 30, 2001",baBA,R,,NOP,https://www.basketball-reference.com/players/m/matkoka01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Jamal Cain(TW),0.0,6-7,191.0,"March 20, 1999",usUS,2,"Marquette,Oakland",NOP,https://www.basketball-reference.com/players/c/cain(ja01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Herbert Jones,SF,6-8,210.0,"October 6, 1998",usUS,3,Alabama,NOP,https://www.basketball-reference.com/players/j/joneshe01.html,2024-25,26.0,NOP,NBA,20.0,20.0,32.4,3.8,8.6,0.436,1.1,3.6,0.306,2.7,5.0,0.53,0.5,1.7,2.0,0.825,1.1,2.8,3.9,3.3,1.9,0.5,1.8,3.3,10.3
00,Bruce Brown,PG,6-4,202.0,"August 15, 1996",usUS,6,Miami (FL),NOP,https://www.basketball-reference.com/players/b/brownbr01.html,2024-25,28.0,NOP,NBA,9.0,1.0,22.7,2.0,6.1,0.327,0.2,1.6,0.143,1.8,4.6,0.39,0.345,1.0,1.4,0.692,1.1,2.9,4.0,1.9,1.2,0.0,0.7,2.1,5.2
13,Kelly Olynyk,C,6-11,240.0,"April 19, 1991",caCA,11,Gonzaga,NOP,https://www.basketball-reference.com/players/o/olynyke01.html,2024-25,33.0,NOP,NBA,8.0,8.0,24.6,3.5,7.8,0.452,0.9,2.1,0.412,2.6,5.6,0.467,0.508,2.1,2.8,0.773,2.1,5.5,7.6,3.4,0.4,0.6,1.9,2.8,10.0
0,Keion Brooks Jr.(TW),0.0,6-7,210.0,"August 7, 2000",usUS,R,"Kentucky,Washington",NOP,https://www.basketball-reference.com/players/j/jr.(tke01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Lester Quinones(TW),0.0,6-5,208.0,"November 16, 2000",usUS,2,Memphis,NOP,https://www.basketball-reference.com/players/q/quinole01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Mikal Bridges,SF,6-6,209.0,"August 30, 1996",usUS,6,Villanova,NYK,https://www.basketball-reference.com/players/b/bridgmi01.html,2024-25,28.0,NYK,NBA,63.0,63.0,37.9,7.1,14.6,0.491,2.1,6.1,0.349,5.0,8.5,0.593,0.564,0.9,1.1,0.75,0.9,2.3,3.2,3.4,1.0,0.6,1.5,1.4,17.3
11,Jalen Brunson,PG,6-2,190.0,"August 31, 1996",usUS,6,Villanova,NYK,https://www.basketball-reference.com/players/b/brunsja01.html,2024-25,28.0,NYK,NBA,61.0,61.0,35.4,9.1,18.7,0.49,2.3,6.0,0.384,6.9,12.7,0.541,0.552,5.7,7.0,0.825,0.4,2.6,3.0,7.4,1.0,0.1,2.5,2.2,26.3
3,Josh Hart,0.0,6-4,215.0,"March 6, 1995",usUS,7,Villanova,NYK,https://www.basketball-reference.com/players/h/hartjjo01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,OG Anunoby,PF,6-7,232.0,"July 17, 1997",gbGB,7,Indiana,NYK,https://www.basketball-reference.com/players/a/anunoog01.html,2024-25,27.0,NYK,NBA,57.0,57.0,36.6,6.1,13.0,0.47,2.2,6.0,0.363,3.9,7.0,0.563,0.555,2.0,2.5,0.794,1.4,3.3,4.7,2.1,1.4,0.9,1.4,2.3,16.4
1,Cameron Payne,PG,6-3,183.0,"August 8, 1994",usUS,9,Murray State,NYK,https://www.basketball-reference.com/players/p/payneca01.html,2024-25,30.0,NYK,NBA,57.0,1.0,14.2,2.5,6.0,0.409,1.3,3.6,0.365,1.2,2.4,0.475,0.518,0.7,0.8,0.891,0.2,1.2,1.4,2.7,0.6,0.2,0.6,1.5,6.9
32,Karl-Anthony Towns,C,7-0,248.0,"November 15, 1995",usUS,9,Kentucky,NYK,https://www.basketball-reference.com/players/t/townska01.html,2024-25,29.0,NYK,NBA,56.0,56.0,35.2,8.7,16.7,0.522,2.0,4.9,0.419,6.7,11.9,0.565,0.583,4.7,5.6,0.835,3.1,10.3,13.3,3.1,1.0,0.7,2.6,3.5,24.2
2,Miles McBride,PG,6-2,200.0,"September 8, 2000",usUS,3,West Virginia,NYK,https://www.basketball-reference.com/players/m/mcbrimi01.html,2024-25,24.0,NYK,NBA,53.0,2.0,23.9,3.2,7.9,0.407,1.7,4.6,0.361,1.6,3.3,0.472,0.512,0.9,1.0,0.836,0.8,1.7,2.5,2.6,0.9,0.2,0.6,1.5,9.0
5,Precious Achiuwa,C,6-8,225.0,"September 19, 1999",ngNG,4,Memphis,NYK,https://www.basketball-reference.com/players/a/achiupr01.html,2024-25,25.0,NYK,NBA,40.0,8.0,22.3,3.0,5.7,0.524,0.2,0.7,0.31,2.8,5.0,0.556,0.544,0.8,1.3,0.627,2.1,4.0,6.2,1.1,0.9,0.8,0.8,1.6,7.0
44,Landry Shamet,SG,6-4,190.0,"March 13, 1997",usUS,6,Wichita State,NYK,https://www.basketball-reference.com/players/s/shamela01.html,2024-25,27.0,NYK,NBA,31.0,0.0,11.4,1.4,3.0,0.468,0.6,1.8,0.339,0.8,1.2,0.658,0.569,0.2,0.3,0.556,0.2,0.6,0.8,0.5,0.4,0.1,0.4,0.8,3.6
13,Tyler Kolek,0.0,6-1,195.0,"March 27, 2001",usUS,R,"George Mason,Marquette",NYK,https://www.basketball-reference.com/players/k/kolekty01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Ariel Hukporti,0.0,7-0,246.0,"April 11, 2002",deDE,R,,NYK,https://www.basketball-reference.com/players/h/hukpoar01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Pacome Dadiet,0.0,6-7,210.0,"July 27, 2005",frFR,R,,NYK,https://www.basketball-reference.com/players/d/dadiepa01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Mitchell Robinson,C,7-0,240.0,"April 1, 1998",usUS,6,Western Kentucky,NYK,https://www.basketball-reference.com/players/r/robinmi01.html,2024-25,26.0,NYK,NBA,4.0,1.0,13.5,2.3,3.5,0.643,0.0,0.0,2.3,3.5,0.643,0.643,0.8,0.8,1.0,2.3,1.8,4.0,0.3,0.3,0.3,0.3,1.3,5.3,
0,Delon Wright,PG,6-5,185.0,"April 26, 1992",usUS,9,Utah,NYK,https://www.basketball-reference.com/players/w/wrighde01.html,2024-25,32.0,NYK,NBA,3.0,0.0,4.3,0.3,0.7,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.7,1.3,0.5,0.0,0.3,0.3,0.7,0.3,0.3,0.0,0.0,1.3
,Kevin McCullar Jr.(TW),0.0,6-6,210.0,"March 15, 2001",usUS,R,"Texas Tech,Kansas",NYK,https://www.basketball-reference.com/players/j/jr.(tke01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Anton Watson(TW),0.0,6-8,225.0,"October 6, 2000",usUS,R,Gonzaga,NYK,https://www.basketball-reference.com/players/w/watsoan01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,MarJon Beauchamp(TW),SF,6-6,199.0,"October 12, 2000",usUS,2,Yakima Valley Community College,NYK,https://www.basketball-reference.com/players/b/beaucma01.html,2024-25,24.0,LAC,NBA,3.0,0.0,5.7,1.3,2.3,0.571,0.7,1.0,0.667,0.7,1.3,0.5,0.714,0.7,1.3,0.5,0.7,0.3,1.0,0.7,0.0,0.0,0.3,0.7,4.0
21,Aaron Wiggins,SG,6-6,200.0,"January 2, 1999",usUS,3,Maryland,OKC,https://www.basketball-reference.com/players/w/wiggiaa01.html,2024-25,26.0,OKC,NBA,63.0,20.0,22.6,4.6,9.2,0.502,1.7,4.3,0.396,2.9,4.9,0.594,0.594,0.8,1.0,0.828,1.1,2.6,3.8,1.7,0.8,0.3,0.9,1.3,11.8
2,Shai Gilgeous-Alexander,PG,6-6,200.0,"July 12, 1998",caCA,6,Kentucky,OKC,https://www.basketball-reference.com/players/g/gilgesh01.html,2024-25,26.0,OKC,NBA,61.0,61.0,34.2,11.3,21.4,0.526,2.1,5.7,0.378,9.1,15.8,0.58,0.576,8.0,9.0,0.898,0.9,4.2,5.1,6.2,1.8,1.0,2.6,2.2,32.8
8,Jalen Williams,0.0,6-6,220.0,"April 14, 2001",usUS,2,Santa Clara,OKC,https://www.basketball-reference.com/players/w/willija01.html,1999-00,Did not play - injury,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Luguentz Dort,0.0,6-4,220.0,"April 19, 1999",caCA,5,Arizona State,OKC,https://www.basketball-reference.com/players/d/dortllu01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Isaiah Joe,0.0,6-5,181.0,"July 2, 1999",usUS,4,Arkansas,OKC,https://www.basketball-reference.com/players/j/joeisis01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Cason Wallace,SG,6-4,205.0,"November 7, 2003",usUS,1,Kentucky,OKC,https://www.basketball-reference.com/players/w/wallaca01.html,2024-25,21.0,OKC,NBA,54.0,36.0,27.4,3.2,7.0,0.454,1.1,3.1,0.335,2.1,3.9,0.55,0.529,0.4,0.4,0.833,1.0,2.4,3.5,2.5,1.7,0.5,0.8,2.3,7.8
34,Kenrich Williams,SG,6-7,210.0,"December 2, 1994",usUS,6,TCU,OKC,https://www.basketball-reference.com/players/w/willike01.html,1988-89,27.0,LAC,NBA,9.0,0.0,12.7,1.6,3.6,0.438,0.0,0.0,,1.6,3.6,0.438,0.438,0.7,0.9,0.75,1.0,1.2,2.2,1.9,0.6,0.3,1.1,1.9,3.8
55,Isaiah Hartenstein,C,7-0,255.0,"May 5, 1998",usUS,6,,OKC,https://www.basketball-reference.com/players/h/harteis01.html,2024-25,26.0,OKC,NBA,42.0,40.0,28.2,4.8,8.3,0.571,0.0,0.3,0.0,4.8,8.0,0.595,0.571,1.4,2.1,0.655,3.0,8.3,11.3,4.0,0.8,1.1,1.7,3.0,10.9
9,Alex Caruso,SG,6-5,186.0,"February 28, 1994",usUS,7,Texas A&M,OKC,https://www.basketball-reference.com/players/c/carusal01.html,2024-25,30.0,OKC,NBA,40.0,1.0,19.1,2.4,5.6,0.429,1.1,3.2,0.349,1.3,2.4,0.537,0.529,0.4,0.5,0.81,0.7,2.0,2.8,2.6,1.7,0.5,0.6,1.9,6.4
3,Dillon Jones,0.0,6-5,240.0,"October 29, 2001",usUS,R,Weber State,OKC,https://www.basketball-reference.com/players/j/jonesdi01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
